,building_id,registration_id,borough,house_number,street_name,postcode,of_dwelling_units,infested_dwelling_unit_count,eradicated_unit_count,re_infested_dwelling_unit,filing_date,filing_period_start_date,filling_period_end_date,latitude,longitude,community_board,city_council_district,census_tract_2010,bin,bbl,nta
607,995557,389206,BROOKLYN,94,RYERSON STREET,11205.0,6,0,0,0,2021-01-06T00:00:00.000,2019-11-01T00:00:00.000,2020-10-31T00:00:00.000,40.694834,-73.965258,2,35,191,3054501.0,3018910057.0,Clinton Hill
608,79328,213234,BRONX,1011,FREEMAN STREET,10459.0,102,0,0,0,2022-02-17T00:00:00.000,2020-11-01T00:00:00.000,2021-10-31T00:00:00.000,40.829029,-73.887148,3,17,123,2010904.0,2030060067.0,Crotona Park East
609,352153,318259,BROOKLYN,980,PARK PLACE,11213.0,8,0,0,0,2023-06-15T00:00:00.000,2021-11-01T00:00:00.000,2022-10-31T00:00:00.000,40.673145,-73.945254,8,36,341,3031603.0,3012420039.0,Crown Heights (North)
610,28417,106450,MANHATTAN,200,STANTON STREET,10002.0,10,0,0,0,2019-01-17T00:00:00.000,2017-11-01T00:00:00.000,2018-11-30T00:00:00.000,40.719752,-73.982875,3,2,2201,1004146.0,1003450029.0,Lower East Side
611,903665,143180,MANHATTAN,439,WEST 125 STREET,10027.0,21,2,2,0,2020-01-08T00:00:00.000,2018-11-01T00:00:00.000,2019-10-31T00:00:00.000,40.812407,-73.955414,9,7,20901,1087339.0,1019660049.0,Morningside Heights
612,686027,403707,QUEENS,412,ONDERDONK AVENUE,11385.0,4,0,0,0,2022-03-09T00:00:00.000,2020-11-01T00:00:00.000,2021-10-31T00:00:00.000,40.707515,-73.913205,5,34,545,4081795.0,4034270039.0,Ridgewood
613,804901,139670,MANHATTAN,622,GREENWICH STREET,10014.0,31,0,0,0,2020-12-21T00:00:00.000,2019-11-01T00:00:00.000,2020-10-31T00:00:00.000,40.730532,-74.008162,2,3,69,1078096.0,1006020030.0,West Village
614,447,110561,MANHATTAN,222,1 AVENUE,10009.0,16,0,0,0,2021-05-10T00:00:00.000,2019-11-01T00:00:00.000,2020-10-31T00:00:00.000,40.730877,-73.982894,3,2,34,1006011.0,1004410003.0,East Village
615,694661,417606,QUEENS,964,SENECA AVENUE,11385.0,3,0,0,0,2023-07-10T00:00:00.000,2021-11-01T00:00:00.000,2022-10-31T00:00:00.000,40.699774,-73.902579,5,34,555,4085906.0,4035620034.0,Ridgewood
616,386045,369517,BROOKLYN,29,VANDERBILT AVENUE,11205.0,4,0,0,0,2023-07-10T00:00:00.000,2021-11-01T00:00:00.000,2022-10-31T00:00:00.000,40.696982,-73.970591,2,35,211,3054106.0,3018720011.0,Fort Greene
617,686137,406940,QUEENS,663,ONDERDONK AVENUE,11385.0,4,0,0,0,2021-07-19T00:00:00.000,2019-11-01T00:00:00.000,2020-10-31T00:00:00.000,40.704368,-73.907845,5,34,547,4082883.0,4034670002.0,Ridgewood
618,311218,341612,BROOKLYN,1236,HERKIMER STREET,11233.0,3,0,0,0,2020-12-09T00:00:00.000,2019-11-01T00:00:00.000,2020-10-31T00:00:00.000,40.677596,-73.912346,16,41,301,3042544.0,3015660016.0,Ocean Hill
619,216314,331640,BROOKLYN,21,BUTLER PLACE,11238.0,20,0,0,0,2019-01-28T00:00:00.000,2017-11-01T00:00:00.000,2018-11-30T00:00:00.000,40.675083,-73.968315,8,35,207,3029327.0,3011700037.0,Prospect Heights
620,396134,302319,BROOKLYN,1122,WILLOUGHBY AVENUE,11237.0,6,0,0,0,2023-06-21T00:00:00.000,2021-11-01T00:00:00.000,2022-10-31T00:00:00.000,40.701551,-73.925446,4,34,429,3072934.0,3032090015.0,Bushwick (West)
621,89456,205256,BRONX,1086,KELLY STREET,10459.0,16,0,0,0,2021-12-31T00:00:00.000,2020-11-01T00:00:00.000,2021-10-31T00:00:00.000,40.825456,-73.895819,2,17,131,2005673.0,2027160031.0,Longwood
622,807168,222923,BRONX,1212,OGDEN AVENUE,10452.0,3,0,0,0,2021-11-18T00:00:00.000,2019-11-01T00:00:00.000,2020-10-31T00:00:00.000,40.838135,-73.926402,4,16,199,2098361.0,2025160118.0,Highbridge
623,1007520,390510,BROOKLYN,150,BAYARD STREET,11222.0,45,0,0,0,2023-03-23T00:00:00.000,2021-11-01T00:00:00.000,2022-10-31T00:00:00.000,40.720004,-73.94628,1,33,499,,,Greenpoint
624,393883,353029,BROOKLYN,1637,WEST 13 STREET,11223.0,3,0,0,0,2021-06-29T00:00:00.000,2019-11-01T00:00:00.000,2020-10-31T00:00:00.000,40.606336,-73.986048,11,44,428,3175291.0,3066190063.0,Gravesend (West)
625,657965,403451,QUEENS,2038,GATES AVENUE,11385.0,6,0,0,0,2021-04-25T00:00:00.000,2019-11-01T00:00:00.000,2020-10-31T00:00:00.000,40.706858,-73.904733,5,30,589,4083432.0,4034860012.0,Ridgewood
626,249585,300245,BROOKLYN,611,EAST 21 STREET,11226.0,43,0,0,0,2021-02-12T00:00:00.000,2019-11-01T00:00:00.000,2020-10-31T00:00:00.000,40.639019,-73.95785,14,40,51601,3120275.0,3052070056.0,Flatbush
627,14417,117723,MANHATTAN,336,EAST 56 STREET,10022.0,6,0,0,0,2021-12-09T00:00:00.000,2020-11-01T00:00:00.000,2021-10-31T00:00:00.000,40.758221,-73.964824,6,5,10801,1039973.0,1013480035.0,East Midtown-Turtle Bay
628,362520,348368,BROOKLYN,169,ROCKAWAY AVENUE,11233.0,8,2,2,0,2019-06-19T00:00:00.000,2017-11-01T00:00:00.000,2018-11-30T00:00:00.000,40.676942,-73.910858,16,37,369,3042603.0,3015680007.0,Ocean Hill
629,137427,377407,BROOKLYN,4115,12 AVENUE,11219.0,3,0,0,0,2022-04-11T00:00:00.000,2020-11-01T00:00:00.000,2021-10-31T00:00:00.000,40.64069,-73.989799,12,39,224,3339278.0,3055937502.0,Borough Park
630,106977,217207,BRONX,3150,ROBERTS AVENUE,10461.0,71,0,0,0,2021-12-20T00:00:00.000,2020-11-01T00:00:00.000,2021-10-31T00:00:00.000,40.846711,-73.827379,10,13,26602,2046192.0,2041740005.0,Pelham Bay-Country Club-City Island
631,314712,325782,BROOKLYN,147,HULL STREET,11233.0,5,0,0,0,2021-04-22T00:00:00.000,2019-11-01T00:00:00.000,2020-10-31T00:00:00.000,40.67947,-73.91155,16,41,371,3041683.0,3015330048.0,Ocean Hill
632,895754,225597,BRONX,1765,TOWNSEND AVENUE,10453.0,99,1,1,0,2021-01-05T00:00:00.000,2019-11-01T00:00:00.000,2020-10-31T00:00:00.000,40.847761,-73.911167,5,14,22701,2116641.0,2028500023.0,Mount Hope
633,837314,379465,BROOKLYN,65,OCEANA DRIVE EAST,11235.0,64,0,0,0,2022-02-23T00:00:00.000,2020-11-01T00:00:00.000,2021-10-31T00:00:00.000,40.577075,-73.957421,13,48,61002,3387624.0,3087207514.0,Brighton Beach
634,355110,300555,BROOKLYN,1036,PRESIDENT STREET,11225.0,26,0,0,0,2023-06-25T00:00:00.000,2021-11-01T00:00:00.000,2022-10-31T00:00:00.000,40.66861,-73.957197,9,35,325,3033452.0,3012800025.0,Crown Heights (South)
635,38189,130535,MANHATTAN,542,WEST 114 STREET,10025.0,11,0,0,0,2021-06-15T00:00:00.000,2019-11-01T00:00:00.000,2020-10-31T00:00:00.000,40.806193,-73.963658,9,7,199,1057043.0,1018850053.0,Morningside Heights
636,900749,382249,BROOKLYN,120,LEONARD STREET,11206.0,4,0,0,0,2021-01-28T00:00:00.000,2019-11-01T00:00:00.000,2020-10-31T00:00:00.000,40.707585,-73.946615,1,34,505,3393755.0,3030510046.0,East Williamsburg
637,318297,316709,BROOKLYN,41,JEWEL STREET,11222.0,6,0,0,0,2019-02-08T00:00:00.000,2017-11-01T00:00:00.000,2018-11-30T00:00:00.000,40.726293,-73.946272,1,33,571,3066322.0,3026520020.0,Greenpoint
638,164191,307108,BROOKLYN,1037,64 STREET,11219.0,3,0,0,0,2021-04-18T00:00:00.000,2019-11-01T00:00:00.000,2020-10-31T00:00:00.000,40.630043,-74.006596,10,38,212,3141761.0,3057370063.0,Dyker Heights
639,109249,224523,BRONX,3226,SEYMOUR AVENUE,10469.0,3,0,0,0,2021-12-31T00:00:00.000,2020-11-01T00:00:00.000,2021-10-31T00:00:00.000,40.872778,-73.847184,12,12,364,2060975.0,2047410044.0,Eastchester-Edenwald-Baychester
640,299589,361675,BROOKLYN,915,GATES AVENUE,11221.0,2,0,0,0,2023-06-18T00:00:00.000,2021-11-01T00:00:00.000,2022-10-31T00:00:00.000,40.688697,-73.929102,3,36,387,3044566.0,3016320067.0,Bedford-Stuyvesant (East)
641,168887,312036,BROOKLYN,1243,72 STREET,11228.0,3,0,0,0,2022-03-03T00:00:00.000,2020-11-01T00:00:00.000,2021-10-31T00:00:00.000,40.622764,-74.006841,10,43,196,3157637.0,3061770057.0,Dyker Heights
642,954042,143779,MANHATTAN,135,EAST 79 STREET,10075.0,31,0,0,0,2022-03-18T00:00:00.000,2020-11-01T00:00:00.000,2021-10-31T00:00:00.000,40.775146,-73.959317,8,4,140,1089377.0,1015087501.0,Upper East Side-Carnegie Hill
643,388918,375189,BROOKLYN,781,WASHINGTON AVENUE,11238.0,70,0,0,0,2019-12-24T00:00:00.000,2018-11-01T00:00:00.000,2019-10-31T00:00:00.000,40.673276,-73.962879,8,35,215,3029551.0,3011770007.0,Prospect Heights
644,697934,417595,QUEENS,1629,SUMMERFIELD STREET,11385.0,6,0,0,0,2021-01-06T00:00:00.000,2019-11-01T00:00:00.000,2020-10-31T00:00:00.000,40.695415,-73.901817,5,34,559,4085771.0,4035540087.0,Ridgewood
645,855007,380224,BROOKLYN,70,ROEBLING STREET,11211.0,8,0,0,0,2023-06-29T00:00:00.000,2021-11-01T00:00:00.000,2022-10-31T00:00:00.000,40.716684,-73.954731,1,33,519,3389359.0,3023217501.0,Williamsburg
646,158619,315177,BROOKLYN,1635,56 STREET,11204.0,5,0,0,0,2021-05-04T00:00:00.000,2019-11-01T00:00:00.000,2020-10-31T00:00:00.000,40.626565,-73.988659,12,44,470,3130704.0,3054890073.0,Borough Park
647,804147,108655,MANHATTAN,4420,BROADWAY,10040.0,52,0,0,0,2022-12-01T00:00:00.000,2021-11-01T00:00:00.000,2022-10-31T00:00:00.000,40.855557,-73.933197,12,10,279,1064051.0,1021700042.0,Washington Heights (North)
648,657858,407708,QUEENS,1676,GATES AVENUE,11385.0,6,0,0,0,2021-02-10T00:00:00.000,2019-11-01T00:00:00.000,2020-10-31T00:00:00.000,40.701597,-73.910107,5,34,549,4082372.0,4034480021.0,Ridgewood
649,6669,100280,MANHATTAN,117,BANK STREET,10014.0,21,0,0,0,2021-12-06T00:00:00.000,2020-11-01T00:00:00.000,2021-10-31T00:00:00.000,40.736326,-74.007433,2,3,79,1011944.0,1006350039.0,West Village
650,198188,304273,BROOKLYN,546,BAINBRIDGE STREET,11233.0,6,0,0,0,2021-12-08T00:00:00.000,2020-11-01T00:00:00.000,2021-10-31T00:00:00.000,40.68277,-73.915314,16,41,373,3040893.0,3015100030.0,Ocean Hill
651,24274,103955,MANHATTAN,811,LEXINGTON AVENUE,10065.0,5,0,0,0,2019-09-30T00:00:00.000,2017-11-01T00:00:00.000,2018-11-30T00:00:00.000,40.764392,-73.966594,8,4,11402,1042037.0,1013970018.0,Upper East Side-Carnegie Hill
652,328974,331741,BROOKLYN,930,LORIMER STREET,11222.0,3,0,0,0,2020-06-26T00:00:00.000,2018-11-01T00:00:00.000,2019-10-31T00:00:00.000,40.724119,-73.951995,1,33,569,3066055.0,3026450043.0,Greenpoint
653,807692,354673,BROOKLYN,8620,BAY 16 STREET,11214.0,3,0,0,0,2022-12-28T00:00:00.000,2021-11-01T00:00:00.000,2022-10-31T00:00:00.000,40.607613,-74.004682,11,38,178,3345649.0,3063660053.0,Bath Beach
654,159276,363045,BROOKLYN,1537,57 STREET,11219.0,6,0,0,0,2022-03-20T00:00:00.000,2020-11-01T00:00:00.000,2021-10-31T00:00:00.000,40.62735,-73.991476,12,44,240,3130802.0,3054910063.0,Borough Park
655,116784,205330,BRONX,1370,UNIVERSITY AVENUE,10452.0,48,0,0,0,2018-12-28T00:00:00.000,2017-11-01T00:00:00.000,2018-11-30T00:00:00.000,40.842293,-73.926043,4,16,201,2003555.0,2025340003.0,Highbridge
656,2303,131370,MANHATTAN,558,3 AVENUE,10016.0,5,0,0,0,2019-01-11T00:00:00.000,2017-11-01T00:00:00.000,2018-11-30T00:00:00.000,40.747539,-73.976812,6,4,80,1018969.0,1008920047.0,Murray Hill-Kips Bay
657,342065,368752,BROOKLYN,289,NEPTUNE AVENUE,11235.0,5,0,0,0,2022-03-10T00:00:00.000,2020-11-01T00:00:00.000,2021-10-31T00:00:00.000,40.581098,-73.964036,13,48,366,3196389.0,3072620011.0,Brighton Beach
658,386102,324359,BROOKLYN,430,VANDERBILT AVENUE,11238.0,4,0,0,0,2023-09-24T00:00:00.000,2021-11-01T00:00:00.000,2022-10-31T00:00:00.000,40.684775,-73.968177,2,35,199,3055958.0,3019590068.0,Clinton Hill
659,30047,116198,MANHATTAN,257,WEST 12 STREET,10014.0,11,0,0,0,2020-12-31T00:00:00.000,2019-11-01T00:00:00.000,2020-10-31T00:00:00.000,40.737616,-74.002847,2,3,77,1011055.0,1006150090.0,West Village
660,375,143773,MANHATTAN,1918,1 AVENUE,10029.0,203,0,0,0,2023-06-15T00:00:00.000,2021-11-01T00:00:00.000,2022-10-31T00:00:00.000,40.784985,-73.943444,11,8,162,1052997.0,1016910002.0,East Harlem (South)
661,994934,389099,BROOKLYN,399,3 AVENUE,11215.0,58,0,0,0,2023-06-26T00:00:00.000,2021-11-01T00:00:00.000,2022-10-31T00:00:00.000,40.673512,-73.989297,6,39,11901,3418183.0,3009800107.0,Carroll Gardens-Cobble Hill-Gowanus-Red Hook
662,9604,119221,MANHATTAN,180,CLAREMONT AVENUE,10027.0,36,0,0,0,2021-12-06T00:00:00.000,2020-11-01T00:00:00.000,2021-10-31T00:00:00.000,40.814413,-73.960514,9,7,211,1059866.0,1019930112.0,Morningside Heights
663,676547,401746,QUEENS,1709,MADISON STREET,11385.0,6,0,0,0,2023-06-29T00:00:00.000,2021-11-01T00:00:00.000,2022-10-31T00:00:00.000,40.701043,-73.907129,5,34,549,4082629.0,4034570059.0,Ridgewood
664,340405,311621,BROOKLYN,601,MORGAN AVENUE,11222.0,3,0,0,0,2019-12-06T00:00:00.000,2018-11-01T00:00:00.000,2019-10-31T00:00:00.000,40.725002,-73.939645,1,33,593,3067328.0,3026900118.0,Greenpoint
665,335484,363386,BROOKLYN,539,MEEKER AVENUE,11222.0,3,0,0,0,2022-03-07T00:00:00.000,2020-11-01T00:00:00.000,2021-10-31T00:00:00.000,40.720832,-73.943386,1,33,591,3068017.0,3027280034.0,Greenpoint
666,9494,119335,MANHATTAN,19,CHRISTOPHER STREET,10014.0,22,0,0,0,2020-11-17T00:00:00.000,2018-11-01T00:00:00.000,2019-10-31T00:00:00.000,40.733933,-74.000686,2,3,71,1010695.0,1006100069.0,West Village
667,331934,337608,BROOKLYN,931,MANHATTAN AVENUE,11222.0,4,0,0,0,2023-06-26T00:00:00.000,2021-11-01T00:00:00.000,2022-10-31T00:00:00.000,40.731193,-73.954436,1,33,565,3064579.0,3025500044.0,Greenpoint
668,809057,306797,BROOKLYN,350,OCEAN AVENUE,11226.0,21,0,0,0,2019-12-19T00:00:00.000,2018-11-01T00:00:00.000,2019-10-31T00:00:00.000,40.654367,-73.961816,14,40,50804,3115916.0,3050530033.0,Flatbush
669,821992,223588,BRONX,2862,LAMPORT PLACE,10465.0,3,0,0,0,2023-10-12T00:00:00.000,2021-11-01T00:00:00.000,2022-10-31T00:00:00.000,40.824771,-73.821326,10,13,152,2102970.0,2055620225.0,Throgs Neck-Schuylerville
670,933358,383396,BROOKLYN,182,FROST STREET,11211.0,10,0,0,0,2022-02-02T00:00:00.000,2020-11-01T00:00:00.000,2021-10-31T00:00:00.000,40.718153,-73.943977,1,34,497,3068220.0,3027400017.0,East Williamsburg
671,6696,119141,MANHATTAN,21,BANK STREET,10014.0,10,0,0,0,2020-12-17T00:00:00.000,2019-11-01T00:00:00.000,2020-10-31T00:00:00.000,40.73699,-74.002724,2,3,77,1011025.0,1006150046.0,West Village
672,819792,223420,BRONX,412,EAST 143 STREET,10454.0,3,0,0,0,2023-07-03T00:00:00.000,2021-11-01T00:00:00.000,2022-10-31T00:00:00.000,40.81204,-73.920062,1,8,41,2103818.0,2022870111.0,Mott Haven-Port Morris
673,12699,118211,MANHATTAN,208,EAST 25 STREET,10010.0,22,0,0,0,2021-03-12T00:00:00.000,2019-11-01T00:00:00.000,2020-10-31T00:00:00.000,40.739912,-73.981755,6,2,66,1019805.0,1009050053.0,Murray Hill-Kips Bay
674,380932,307364,BROOKLYN,25,TENNIS COURT,11226.0,60,0,0,0,2021-12-13T00:00:00.000,2020-11-01T00:00:00.000,2021-10-31T00:00:00.000,40.648539,-73.961758,14,40,51002,3117101.0,3050990021.0,Flatbush
675,977893,387234,BROOKLYN,357,PROSPECT PLACE,11238.0,8,0,0,0,2023-07-05T00:00:00.000,2021-11-01T00:00:00.000,2022-10-31T00:00:00.000,40.676795,-73.964673,8,35,205,3028572.0,3011537502.0,Prospect Heights
676,336977,333388,BROOKLYN,249,MIDWOOD STREET,11225.0,16,0,0,0,2022-03-07T00:00:00.000,2020-11-01T00:00:00.000,2021-10-31T00:00:00.000,40.660017,-73.952304,9,40,800,3115038.0,3050330067.0,Prospect Lefferts Gardens-Wingate
677,160780,304362,BROOKLYN,1249,59 STREET,11219.0,6,0,0,0,2020-12-15T00:00:00.000,2019-11-01T00:00:00.000,2020-10-31T00:00:00.000,40.630109,-73.999052,12,44,192,3140734.0,3057040058.0,Borough Park
678,956009,385200,BROOKLYN,668,MAC DONOUGH STREET,11233.0,3,0,0,0,2023-07-11T00:00:00.000,2021-11-01T00:00:00.000,2022-10-31T00:00:00.000,40.683799,-73.919394,3,41,377,3389981.0,3015010007.0,Bedford-Stuyvesant (East)
679,806010,125155,MANHATTAN,432,WEST 204 STREET,10034.0,31,0,0,0,2023-06-20T00:00:00.000,2021-11-01T00:00:00.000,2022-10-31T00:00:00.000,40.862045,-73.919138,12,10,299,1079982.0,1022000009.0,Inwood
680,122764,206051,BRONX,1156,WHEELER AVENUE,10472.0,4,0,0,0,2023-06-19T00:00:00.000,2021-11-01T00:00:00.000,2022-10-31T00:00:00.000,40.827342,-73.879827,9,17,5002,2023828.0,2037390030.0,Soundview-Bruckner-Bronx River
681,814048,427087,QUEENS,83-05,98 STREET,11421.0,389,0,0,0,2022-02-17T00:00:00.000,2020-11-01T00:00:00.000,2021-10-31T00:00:00.000,40.699895,-73.853052,9,30,64101,4095605.0,4039070960.0,Woodhaven
682,65822,200335,BRONX,333,EAST 176 STREET,10457.0,57,1,1,0,2019-01-28T00:00:00.000,2017-11-01T00:00:00.000,2018-11-30T00:00:00.000,40.847535,-73.903064,5,15,23302,2007588.0,2028030030.0,Mount Hope
683,315020,326355,BROOKLYN,473,HUMBOLDT STREET,11211.0,5,0,0,0,2021-05-04T00:00:00.000,2019-11-01T00:00:00.000,2020-10-31T00:00:00.000,40.718773,-73.943406,1,34,497,3068113.0,3027350024.0,East Williamsburg
684,2670,123294,MANHATTAN,2109,5 AVENUE,10035.0,6,0,0,0,2023-06-30T00:00:00.000,2021-11-01T00:00:00.000,2022-10-31T00:00:00.000,40.809302,-73.940139,11,9,206,1054220.0,1017540004.0,East Harlem (North)
685,208597,319164,BROOKLYN,1967,BERGEN STREET,11233.0,8,0,0,0,2021-05-11T00:00:00.000,2019-11-01T00:00:00.000,2020-10-31T00:00:00.000,40.674231,-73.915591,16,41,303,3038937.0,3014470071.0,Ocean Hill
686,326666,358053,BROOKLYN,771,LINCOLN PLACE,11216.0,8,1,0,0,2023-06-20T00:00:00.000,2021-11-01T00:00:00.000,2022-10-31T00:00:00.000,40.670798,-73.951165,8,35,31702,3032253.0,3012540048.0,Crown Heights (North)
687,686436,415254,QUEENS,1712,PALMETTO STREET,11385.0,6,0,0,0,2020-12-28T00:00:00.000,2019-11-01T00:00:00.000,2020-10-31T00:00:00.000,40.702,-73.908505,5,34,549,4082570.0,4034560013.0,Ridgewood
688,986532,227900,BRONX,839,EAST 226 STREET,10466.0,8,0,0,0,2023-09-25T00:00:00.000,2021-11-01T00:00:00.000,2022-10-31T00:00:00.000,40.887218,-73.855979,12,12,406,2063927.0,2048510021.0,Williamsbridge-Olinville
689,324464,377823,BROOKLYN,272,LEONARD STREET,11211.0,3,0,0,0,2022-05-03T00:00:00.000,2020-11-01T00:00:00.000,2021-10-31T00:00:00.000,40.713374,-73.947566,1,34,503,3069011.0,3027690006.0,East Williamsburg
690,4432,138077,MANHATTAN,54,8 AVENUE,10014.0,162,0,0,0,2019-02-21T00:00:00.000,2017-11-01T00:00:00.000,2018-11-30T00:00:00.000,40.738613,-74.003598,2,3,77,1011066.0,1006160011.0,West Village
691,76138,211527,BRONX,1946,ELLIS AVENUE,10472.0,3,0,0,0,2023-07-03T00:00:00.000,2021-11-01T00:00:00.000,2022-10-31T00:00:00.000,40.831519,-73.859518,9,18,72,2025864.0,2037930019.0,Castle Hill-Unionport
692,805110,139202,MANHATTAN,111,MORTON STREET,10014.0,12,0,0,0,2021-12-22T00:00:00.000,2020-11-01T00:00:00.000,2021-10-31T00:00:00.000,40.731226,-74.009594,2,3,69,1083175.0,1006030001.0,West Village
693,22889,130178,MANHATTAN,84,HORATIO STREET,10014.0,20,0,0,0,2018-12-21T00:00:00.000,2017-11-01T00:00:00.000,2018-11-30T00:00:00.000,40.73875,-74.007412,2,3,79,1012136.0,1006420047.0,West Village
694,373450,318865,BROOKLYN,215,ST JAMES PLACE,11238.0,8,0,0,0,2020-04-17T00:00:00.000,2018-11-01T00:00:00.000,2019-10-31T00:00:00.000,40.683297,-73.96375,2,35,201,3056685.0,3019800006.0,Clinton Hill
695,1009038,390703,BROOKLYN,627,FRANKLIN AVENUE,11238.0,10,0,0,0,2023-06-19T00:00:00.000,2021-11-01T00:00:00.000,2022-10-31T00:00:00.000,40.677031,-73.95566,8,35,221,3000000.0,3012110003.0,Crown Heights (North)
696,1009038,390703,BROOKLYN,627,FRANKLIN AVENUE,11238.0,10,0,0,0,2023-06-19T00:00:00.000,2021-11-01T00:00:00.000,2022-10-31T00:00:00.000,40.677031,-73.95566,8,35,221,3000000.0,3012110003.0,Crown Heights (North)
697,705671,410344,QUEENS,413,WOODWARD AVENUE,11385.0,6,0,0,0,2022-03-21T00:00:00.000,2020-11-01T00:00:00.000,2021-10-31T00:00:00.000,40.708647,-73.912042,5,30,591,4080710.0,4033860003.0,Ridgewood
698,10261,104755,MANHATTAN,13,DOWNING STREET,10014.0,16,0,0,0,2023-06-16T00:00:00.000,2021-11-01T00:00:00.000,2022-10-31T00:00:00.000,40.729582,-74.00293,2,3,67,1008368.0,1005270084.0,West Village
699,390618,308734,BROOKLYN,1671,WEST 4 STREET,11223.0,3,0,0,0,2023-06-20T00:00:00.000,2021-11-01T00:00:00.000,2022-10-31T00:00:00.000,40.606779,-73.977473,11,44,424,3175704.0,3066280049.0,Gravesend (West)
700,47588,205744,BRONX,2911,BARNES AVENUE,10467.0,97,0,0,0,2020-12-17T00:00:00.000,2019-11-01T00:00:00.000,2020-10-31T00:00:00.000,40.868234,-73.863443,11,13,340,2054877.0,2045490001.0,Allerton
701,10846,122860,MANHATTAN,520,EAST 5 STREET,10009.0,16,0,0,0,2021-12-05T00:00:00.000,2020-11-01T00:00:00.000,2021-10-31T00:00:00.000,40.724569,-73.983729,3,2,32,1005018.0,1004000016.0,East Village
702,288323,333421,BROOKLYN,182,ECKFORD STREET,11222.0,3,0,0,0,2022-05-03T00:00:00.000,2020-11-01T00:00:00.000,2021-10-31T00:00:00.000,40.725485,-73.949725,1,33,571,3066222.0,3026490055.0,Greenpoint
703,351175,850078,BROOKLYN,173,PARK AVENUE,11205.0,2,0,0,0,2022-03-02T00:00:00.000,2020-11-01T00:00:00.000,2021-10-31T00:00:00.000,40.696208,-73.972326,2,35,211,3058034.0,3020320060.0,Fort Greene
704,326540,346140,BROOKLYN,311,LINCOLN PLACE,11238.0,32,0,0,0,2020-12-28T00:00:00.000,2019-11-01T00:00:00.000,2020-10-31T00:00:00.000,40.673419,-73.965821,8,35,215,3029536.0,3011760074.0,Prospect Heights
705,212356,339782,BROOKLYN,3100,BRIGHTON 3 STREET,11235.0,65,0,0,0,2019-12-23T00:00:00.000,2018-11-01T00:00:00.000,2019-10-31T00:00:00.000,40.576498,-73.96411,13,48,36001,3245056.0,3086850010.0,Brighton Beach
706,9376,105841,MANHATTAN,76,CHARLES STREET,10014.0,48,0,0,0,2020-12-04T00:00:00.000,2019-11-01T00:00:00.000,2020-10-31T00:00:00.000,40.734792,-74.00381,2,3,73,1078178.0,1006200059.0,West Village
707,215999,361922,BROOKLYN,33,BUSHWICK AVENUE,11211.0,3,0,0,0,2019-03-01T00:00:00.000,2017-11-01T00:00:00.000,2018-11-30T00:00:00.000,40.713728,-73.941563,1,34,481,3070396.0,3029190015.0,East Williamsburg
708,24270,610990,MANHATTAN,808,LEXINGTON AVENUE,10065.0,2,0,0,0,2021-06-18T00:00:00.000,2019-11-01T00:00:00.000,2020-10-31T00:00:00.000,40.764301,-73.966684,8,4,11402,1042036.0,1013970016.0,Upper East Side-Carnegie Hill
709,59908,206907,BRONX,2254,CROTONA AVENUE,10457.0,28,0,0,0,2021-12-22T00:00:00.000,2020-11-01T00:00:00.000,2021-10-31T00:00:00.000,40.851144,-73.885333,6,15,393,2012815.0,2031010021.0,Belmont
710,109234,225347,BRONX,3211,SEYMOUR AVENUE,10469.0,3,0,0,0,2021-05-22T00:00:00.000,2019-11-01T00:00:00.000,2020-10-31T00:00:00.000,40.872583,-73.847102,12,12,364,2060910.0,2047400023.0,Eastchester-Edenwald-Baychester
711,144800,306560,BROOKLYN,8102,20 AVENUE,11214.0,35,0,0,0,2022-06-30T00:00:00.000,2020-11-01T00:00:00.000,2021-10-31T00:00:00.000,40.60736,-73.995408,11,47,284,3163854.0,3062970038.0,Bensonhurst
712,523737,421680,QUEENS,94-50,111 STREET,11419.0,3,0,0,0,2021-02-13T00:00:00.000,2019-11-01T00:00:00.000,2020-10-31T00:00:00.000,40.691289,-73.834424,9,28,118,4197442.0,4093960027.0,South Richmond Hill
713,281257,352949,BROOKLYN,1618,EAST 91 STREET,11236.0,4,0,0,0,2022-03-29T00:00:00.000,2020-11-01T00:00:00.000,2021-10-31T00:00:00.000,40.631848,-73.895329,18,46,1024,3234191.0,3082930054.0,Canarsie
714,283233,314786,BROOKLYN,316,EAST 94 STREET,11212.0,4,0,0,0,2023-07-02T00:00:00.000,2021-11-01T00:00:00.000,2022-10-31T00:00:00.000,40.658708,-73.921558,17,41,886,3101169.0,3046480026.0,East Flatbush-Remsen Village
715,977422,387133,BROOKLYN,94,NORMAN AVENUE,11222.0,10,0,0,0,2018-12-19T00:00:00.000,2017-11-01T00:00:00.000,2018-11-30T00:00:00.000,40.725557,-73.951345,1,33,569,3066072.0,3026470004.0,Greenpoint
716,11845,120151,MANHATTAN,504,EAST 12 STREET,10009.0,26,0,0,0,2022-02-21T00:00:00.000,2020-11-01T00:00:00.000,2021-10-31T00:00:00.000,40.728906,-73.980914,3,2,34,1005168.0,1004050010.0,East Village
717,807865,303046,BROOKLYN,1416,BROOKLYN AVENUE,11210.0,42,3,3,0,2019-01-30T00:00:00.000,2017-11-01T00:00:00.000,2018-11-30T00:00:00.000,40.638348,-73.942447,17,45,782,3327342.0,3049810050.0,East Flatbush-Farragut
